,Oceans,Microplastics Measurement (density),Unit,Concentration Class,Latitude,Longitude,Date,Water Sample Depth (m)
2867,Atlantic Ocean,0.250374,pieces/m3,Medium,31.2883,-25.2633,15963.0,0.0
2868,Atlantic Ocean,0.163428,pieces/m3,Medium,31.445,-25.7833,15963.0,0.0
2869,Atlantic Ocean,0.809166,pieces/m3,Medium,32.81,-27.2533,15964.0,0.0
2870,Atlantic Ocean,0.338155,pieces/m3,Medium,32.1367,-27.08,15964.0,0.0
2871,Atlantic Ocean,0.583664,pieces/m3,Medium,34.4317,-27.53,15965.0,0.0
2872,Atlantic Ocean,0.824934,pieces/m3,Medium,34.9133,-27.57,15965.0,0.0
2873,Atlantic Ocean,0.515413,pieces/m3,Medium,36.4817,-27.8233,15966.0,0.0
2874,Atlantic Ocean,0.427363,pieces/m3,Medium,37.115,-27.92,15966.0,0.0
2875,Atlantic Ocean,0.796266,pieces/m3,Medium,31.8705,34.6625,15979.0,0.1
2876,Atlantic Ocean,2.36189,pieces/m3,High,31.7467,34.593,15979.0,0.1
2877,Atlantic Ocean,2.200798,pieces/m3,High,31.7495,34.5525,15979.0,0.1
2878,Atlantic Ocean,0.722132,pieces/m3,Medium,31.626,34.5043,15979.0,0.1
2879,Atlantic Ocean,0.463599,pieces/m3,Medium,37.9583,-26.0567,15980.0,0.0
2880,Atlantic Ocean,0.469528,pieces/m3,Medium,38.0717,-26.4917,15980.0,0.0
2881,Atlantic Ocean,0.444409,pieces/m3,Medium,37.71,-25.5983,15983.0,0.0
2882,Atlantic Ocean,0.989921,pieces/m3,Medium,37.6233,-24.34,15984.0,0.0
2883,Atlantic Ocean,0.695597,pieces/m3,Medium,38.1922,-21.4519,15985.0,0.0
2884,Atlantic Ocean,0.556656,pieces/m3,Medium,38.2295,-21.0443,15985.0,0.0
2885,Atlantic Ocean,0.495735,pieces/m3,Medium,38.1413,-21.7746,15985.0,0.0
2886,Atlantic Ocean,0.485255,pieces/m3,Medium,37.8956,-19.3063,15986.0,0.0
2887,Atlantic Ocean,0.467905,pieces/m3,Medium,38.3025,-19.7824,15986.0,0.0
2888,Atlantic Ocean,0.782937,pieces/m3,Medium,37.4809,-17.8521,15987.0,0.0
2889,Atlantic Ocean,1.025428,pieces/m3,High,37.4994,-17.2273,15987.0,0.0
2890,Atlantic Ocean,1.030352,pieces/m3,High,37.4483,-15.7067,15988.0,0.0
2891,Atlantic Ocean,1.378056,pieces/m3,High,37.4713,-15.1164,15988.0,0.0
2893,Atlantic Ocean,0.521318,pieces/m3,Medium,37.2908,-12.9717,15989.0,0.0
2894,Atlantic Ocean,0.551471,pieces/m3,Medium,37.3542,-13.465,15989.0,0.0
2895,Atlantic Ocean,0.461502,pieces/m3,Medium,37.3433,-11.3017,15990.0,0.0
2896,Atlantic Ocean,0.696373,pieces/m3,Medium,37.0983,-9.62,15991.0,0.0
2897,Atlantic Ocean,1.82422,pieces/m3,High,37.2658,-9.9989,15991.0,0.0
2898,Atlantic Ocean,1.531306,pieces/m3,High,36.7767,-7.79,15993.0,0.0
2899,Atlantic Ocean,1.979281,pieces/m3,High,36.1445,-5.2456,15995.0,0.0
2900,Atlantic Ocean,0.555693,pieces/m3,Medium,36.56,-4.195,15997.0,0.0
2901,Atlantic Ocean,0.449964,pieces/m3,Medium,36.5833,-2.71,15998.0,0.0
2902,Atlantic Ocean,1.374084,pieces/m3,High,38.18,1.5817,16001.0,0.0
2903,Atlantic Ocean,1.352131,pieces/m3,High,37.975,1.3333,16001.0,0.0
2904,Atlantic Ocean,1.092936,pieces/m3,High,38.4183,2.0667,16002.0,0.0
2905,Atlantic Ocean,6.217617,pieces/m3,High,32.8402,34.9518,16004.0,0.1
2906,Atlantic Ocean,11.506908,pieces/m3,Very High,32.7263,34.939,16004.0,0.1
2907,Atlantic Ocean,1.956425,pieces/m3,High,32.6775,34.9208,16004.0,0.1
2908,Atlantic Ocean,1.041667,pieces/m3,High,32.5042,34.885,16004.0,0.1
2909,Atlantic Ocean,0.787879,pieces/m3,Medium,32.584,34.9055,16004.0,0.1
2910,Atlantic Ocean,6.78,pieces/m3,High,32.2797,34.825,16004.0,0.1
2911,Atlantic Ocean,2.035675,pieces/m3,High,42.3,4.9917,16004.0,0.0
2912,Atlantic Ocean,0.879869,pieces/m3,Medium,33.074,35.1017,16006.0,0.1
2913,Atlantic Ocean,0.622654,pieces/m3,Medium,32.9033,35.071,16006.0,0.1
2914,Atlantic Ocean,0.740592,pieces/m3,Medium,32.9833,35.0743,16006.0,0.1
2915,Atlantic Ocean,0.810304,pieces/m3,Medium,32.8237,35.035,16006.0,0.1
2916,Atlantic Ocean,0.957363,pieces/m3,Medium,32.152,34.7832,16025.0,0.1
2917,Atlantic Ocean,0.572597,pieces/m3,Medium,32.0592,34.7483,16025.0,0.1
2918,Atlantic Ocean,0.012,pieces/m3,Medium,18.3047,-65.2968,16025.0,0.45
2919,Atlantic Ocean,0.008,pieces/m3,Medium,-51.3082,-60.5467,16025.0,0.45
2920,Atlantic Ocean,0.012,pieces/m3,Medium,-51.6918,-57.8586,16026.0,0.45
2921,Atlantic Ocean,0.009,pieces/m3,Medium,-54.1567,-36.7097,16029.0,0.45
2922,Atlantic Ocean,0.012,pieces/m3,Medium,-54.132,-36.826,16030.0,0.45
2923,Atlantic Ocean,0.013,pieces/m3,Medium,-54.434,-36.187,16031.0,0.45
2924,Atlantic Ocean,0.032,pieces/m3,Medium,24.2909,-67.3977,16035.0,0.45
2925,Atlantic Ocean,0.028,pieces/m3,Medium,23.0016,-67.2478,16036.0,0.45
2926,Atlantic Ocean,0.173,pieces/m3,Medium,18.4599,-66.093,16049.0,0.45
2927,Atlantic Ocean,0.013,pieces/m3,Medium,9.556,-79.6544,16066.0,0.45
2928,Atlantic Ocean,0.023,pieces/m3,Medium,9.2879,-82.3912,16069.0,0.45
2929,Atlantic Ocean,0.027,pieces/m3,Medium,9.3385,-82.2399,16070.0,0.45
2930,Atlantic Ocean,0.002,pieces/m3,Low,18.3358,-64.9278,16077.0,0.45
2931,Atlantic Ocean,0.019,pieces/m3,Medium,18.3464,-64.791,16082.0,0.45
2932,Atlantic Ocean,0.001,pieces/m3,Low,18.4547,-64.4421,16087.0,0.45
2933,Atlantic Ocean,0.422535,pieces/m3,Medium,33.074,35.1017,16088.0,0.1
2934,Atlantic Ocean,2.132273,pieces/m3,High,32.9833,35.0743,16088.0,0.1
2935,Atlantic Ocean,0.484765,pieces/m3,Medium,32.9033,35.071,16088.0,0.1
2936,Atlantic Ocean,3.090877,pieces/m3,High,32.8402,34.9518,16088.0,0.1
2937,Atlantic Ocean,0.635222,pieces/m3,Medium,32.7263,34.939,16088.0,0.1
2938,Atlantic Ocean,1.130295,pieces/m3,High,32.8237,35.035,16088.0,0.1
2939,Atlantic Ocean,20.251192,pieces/m3,Very High,32.6775,34.9208,16088.0,0.1
2940,Atlantic Ocean,1.407055,pieces/m3,High,32.584,34.9055,16088.0,0.1
2941,Atlantic Ocean,0.588339,pieces/m3,Medium,32.2797,34.825,16088.0,0.1
2942,Atlantic Ocean,0.0,pieces/m3,Very Low,18.3741,-64.5312,16088.0,0.45
2943,Atlantic Ocean,0.008,pieces/m3,Medium,18.3342,-64.9263,16094.0,0.45
2944,Atlantic Ocean,0.0,pieces/m3,Very Low,17.6365,-63.2573,16107.0,0.45
2945,Atlantic Ocean,0.423477,pieces/m3,Medium,32.1717,34.7912,16109.0,0.1
2946,Atlantic Ocean,0.949201,pieces/m3,Medium,32.152,34.7832,16109.0,0.1
2947,Atlantic Ocean,4.827586,pieces/m3,High,32.0592,34.7483,16109.0,0.1
2948,Atlantic Ocean,1.231094,pieces/m3,High,31.7495,34.5525,16109.0,0.1
2949,Atlantic Ocean,6.913786,pieces/m3,High,31.8705,34.6625,16109.0,0.1
2950,Atlantic Ocean,0.78064,pieces/m3,Medium,31.7467,34.593,16109.0,0.1
2951,Atlantic Ocean,0.317426,pieces/m3,Medium,31.626,34.5043,16109.0,0.1
2952,Atlantic Ocean,0.012,pieces/m3,Medium,17.4807,-62.9901,16109.0,0.45
2953,Atlantic Ocean,0.013,pieces/m3,Medium,17.2911,-62.7294,16111.0,0.45
2954,Atlantic Ocean,0.026,pieces/m3,Medium,16.8016,-62.2085,16113.0,0.45
2955,Atlantic Ocean,0.0,pieces/m3,Very Low,15.9803,-61.7175,16117.0,0.45
2956,Atlantic Ocean,0.001,pieces/m3,Low,15.8674,-61.5895,16119.0,0.45
2957,Atlantic Ocean,0.005,pieces/m3,Medium,15.5793,-61.4632,16121.0,0.45
2958,Atlantic Ocean,0.006,pieces/m3,Medium,66.1741,-23.2302,16131.0,0.45
2959,Atlantic Ocean,0.004,pieces/m3,Low,14.5984,-61.0695,16132.0,0.45
2960,Atlantic Ocean,0.0,pieces/m3,Very Low,14.0726,-60.9595,16138.0,0.45
2961,Atlantic Ocean,0.002,pieces/m3,Low,12.4856,-61.4597,16139.0,0.45
2962,Atlantic Ocean,0.001,pieces/m3,Low,11.9958,-61.7631,16144.0,0.45
2963,Atlantic Ocean,0.001,pieces/m3,Low,12.593,-61.4123,16148.0,0.45
2964,Atlantic Ocean,0.005,pieces/m3,Medium,12.6352,-61.3617,16150.0,0.45
2965,Atlantic Ocean,0.002,pieces/m3,Low,17.0084,-61.764,16150.0,0.45
2966,Atlantic Ocean,0.002,pieces/m3,Low,17.0765,-61.8998,16151.0,0.45
2967,Atlantic Ocean,0.012,pieces/m3,Medium,12.7077,-61.3287,16151.0,0.45
2968,Atlantic Ocean,0.003,pieces/m3,Low,13.01,-61.2434,16157.0,0.45
2969,Atlantic Ocean,0.368834,pieces/m3,Medium,43.0782,5.1725,16165.0,0.0
2970,Atlantic Ocean,0.210334,pieces/m3,Medium,42.7722,4.9232,16165.0,0.0
2971,Atlantic Ocean,0.651446,pieces/m3,Medium,42.2248,4.086,16166.0,0.0
2972,Atlantic Ocean,0.003,pieces/m3,Low,16.3062,-61.7993,16172.0,0.45
2973,Atlantic Ocean,0.002,pieces/m3,Low,17.0123,-61.7707,16180.0,0.45
2974,Atlantic Ocean,0.797519,pieces/m3,Medium,32.8402,34.9518,16181.0,0.1
2975,Atlantic Ocean,0.392887,pieces/m3,Medium,32.7263,34.939,16181.0,0.1
2976,Atlantic Ocean,17.938767,pieces/m3,Very High,32.584,34.9055,16181.0,0.1
2977,Atlantic Ocean,0.734994,pieces/m3,Medium,32.6775,34.9208,16181.0,0.1
2978,Atlantic Ocean,2.647504,pieces/m3,High,32.5042,34.885,16181.0,0.1
2979,Atlantic Ocean,4.254324,pieces/m3,High,32.2797,34.825,16181.0,0.1
2980,Atlantic Ocean,1.736973,pieces/m3,High,33.074,35.1017,16182.0,0.1
2981,Atlantic Ocean,1.679375,pieces/m3,High,32.9833,35.0743,16182.0,0.1
2982,Atlantic Ocean,9.563492,pieces/m3,High,32.8237,35.035,16182.0,0.1
2983,Atlantic Ocean,0.47138,pieces/m3,Medium,32.9033,35.071,16182.0,0.1
2984,Atlantic Ocean,7.04065,pieces/m3,High,32.1717,34.7912,16186.0,0.1
2985,Atlantic Ocean,6.418523,pieces/m3,High,32.0592,34.7483,16186.0,0.1
2986,Atlantic Ocean,1.514467,pieces/m3,High,32.152,34.7832,16186.0,0.1
2987,Atlantic Ocean,0.0,pieces/m3,Very Low,17.8972,-62.8575,16186.0,0.45
2988,Atlantic Ocean,0.058,pieces/m3,Medium,-27.1,9.8,16189.0,0.45
2989,Atlantic Ocean,0.001,pieces/m3,Low,-18.7,0.6,16194.0,0.45
2990,Atlantic Ocean,14.137286,pieces/m3,Very High,41.4452,4.4162,16196.0,0.0
2991,Atlantic Ocean,1.93437,pieces/m3,High,41.8947,4.3295,16196.0,0.0
2992,Atlantic Ocean,0.002,pieces/m3,Low,-16.7,-4.3,16196.0,0.45
2993,Atlantic Ocean,3.614937,pieces/m3,High,40.4378,4.5402,16197.0,0.0
2994,Atlantic Ocean,1.040404,pieces/m3,High,39.3895,4.554,16199.0,0.0
2995,Atlantic Ocean,2.317141,pieces/m3,High,39.1152,3.761,16200.0,0.0
2996,Atlantic Ocean,1.521605,pieces/m3,High,38.9097,3.4098,16200.0,0.0
2997,Atlantic Ocean,1.094385,pieces/m3,High,38.619,3.2052,16200.0,0.0
2998,Atlantic Ocean,28.363106,pieces/m3,Very High,31.8705,34.6625,16201.0,0.1
2999,Atlantic Ocean,10.50759,pieces/m3,Very High,31.7467,34.593,16201.0,0.1
3000,Atlantic Ocean,1.359388,pieces/m3,High,31.626,34.5043,16201.0,0.1
3001,Atlantic Ocean,0.389258,pieces/m3,Medium,37.622,1.5215,16201.0,0.0
3002,Atlantic Ocean,0.25641,pieces/m3,Medium,37.5092,0.6643,16201.0,0.0
3003,Atlantic Ocean,0.690494,pieces/m3,Medium,37.5245,-0.7165,16202.0,0.0
3004,Atlantic Ocean,0.394101,pieces/m3,Medium,37.2992,-1.2092,16203.0,0.0
3005,Atlantic Ocean,0.002,pieces/m3,Low,18.0327,-63.0973,16210.0,0.45
3006,Atlantic Ocean,0.061,pieces/m3,Medium,20.3746,-63.3564,16211.0,0.45
3007,Atlantic Ocean,0.005,pieces/m3,Medium,-5.3,-25.7,16211.0,0.45
3008,Atlantic Ocean,0.013,pieces/m3,Medium,22.3494,-63.5046,16212.0,0.45
3009,Atlantic Ocean,0.012,pieces/m3,Medium,24.1854,-63.6332,16213.0,0.45
3010,Atlantic Ocean,0.01,pieces/m3,Medium,25.212,-63.6839,16214.0,0.45
3011,Atlantic Ocean,0.006,pieces/m3,Medium,26.1552,-63.7472,16215.0,0.45
3012,Atlantic Ocean,0.015,pieces/m3,Medium,27.1606,-63.9837,16216.0,0.45
3013,Atlantic Ocean,0.005,pieces/m3,Medium,27.961,-64.1088,16217.0,0.45
3014,Atlantic Ocean,0.004,pieces/m3,Low,0.0,-42.0,16220.0,0.45
3015,Atlantic Ocean,0.171411,pieces/m3,Medium,43.0779,6.1997,16223.0,0.16
3016,Atlantic Ocean,0.638818,pieces/m3,Medium,43.0951,5.9821,16223.0,0.16
3017,Atlantic Ocean,0.0,pieces/m3,Very Low,5.6,-48.6,16223.0,0.45
3018,Atlantic Ocean,0.162905,pieces/m3,Medium,43.4052,6.7653,16224.0,0.16
3019,Atlantic Ocean,0.158345,pieces/m3,Medium,43.6434,7.2222,16225.0,0.16
3020,Atlantic Ocean,4.76382,pieces/m3,High,43.6545,7.238,16225.0,0.16
3021,Atlantic Ocean,0.005,pieces/m3,Medium,32.375,-64.6744,16225.0,0.45
3022,Atlantic Ocean,0.004,pieces/m3,Low,9.1,-55.8,16225.0,0.45
3023,Atlantic Ocean,0.259059,pieces/m3,Medium,43.7585,7.5534,16226.0,0.16
3024,Atlantic Ocean,2.304121,pieces/m3,High,43.8759,8.052,16226.0,0.16
3025,Atlantic Ocean,0.282401,pieces/m3,Medium,43.6134,7.7151,16227.0,0.16
3026,Atlantic Ocean,1.008117,pieces/m3,High,43.5879,7.1675,16227.0,0.16
3027,Atlantic Ocean,0.295986,pieces/m3,Medium,43.6011,7.4884,16227.0,0.16
3028,Atlantic Ocean,1.940703,pieces/m3,High,43.4061,7.5918,16228.0,0.16
3029,Atlantic Ocean,1.315371,pieces/m3,High,43.4223,7.5336,16228.0,0.16
3030,Atlantic Ocean,4.082247,pieces/m3,High,43.505,7.3053,16229.0,0.16
3031,Atlantic Ocean,0.005,pieces/m3,Medium,32.2489,-64.8333,16230.0,0.45
3032,Atlantic Ocean,0.002,pieces/m3,Low,12.0,-61.7,16231.0,0.45
3033,Atlantic Ocean,0.007,pieces/m3,Medium,32.303,-64.7397,16232.0,0.45
3034,Atlantic Ocean,0.006,pieces/m3,Medium,32.3648,-64.7126,16237.0,0.45
3035,Atlantic Ocean,0.426723,pieces/m3,Medium,43.4446,8.0662,16246.0,0.16
3036,Atlantic Ocean,0.779296,pieces/m3,Medium,42.98,10.0595,16247.0,0.16
3037,Atlantic Ocean,1.990702,pieces/m3,High,42.8381,9.2867,16248.0,0.16
3038,Atlantic Ocean,1.482301,pieces/m3,High,42.9356,8.9183,16249.0,0.16
3039,Atlantic Ocean,0.267825,pieces/m3,Medium,36.4292,-4.747,16250.0,0.0
3040,Atlantic Ocean,1.763656,pieces/m3,High,42.608,9.7748,16250.0,0.16
3041,Atlantic Ocean,0.764027,pieces/m3,Medium,42.6265,9.8107,16250.0,0.16
3042,Atlantic Ocean,1.599813,pieces/m3,High,42.5459,9.7543,16251.0,0.16
3043,Atlantic Ocean,1.27022,pieces/m3,High,41.9622,9.9784,16251.0,0.16
3044,Atlantic Ocean,0.369166,pieces/m3,Medium,41.5018,9.5887,16252.0,0.16
3045,Atlantic Ocean,0.399884,pieces/m3,Medium,41.4026,9.2903,16252.0,0.16
3046,Atlantic Ocean,1.987672,pieces/m3,High,41.0423,10.6973,16253.0,0.16
3047,Atlantic Ocean,0.108696,pieces/m3,Medium,35.8453,-5.7362,16254.0,0.0
3048,Atlantic Ocean,0.157056,pieces/m3,Medium,35.7435,-6.0318,16254.0,0.0
3049,Atlantic Ocean,0.103245,pieces/m3,Medium,35.0555,-7.661,16255.0,0.0
3050,Atlantic Ocean,0.503652,pieces/m3,Medium,35.2283,-7.22,16255.0,0.0
3051,Atlantic Ocean,0.356287,pieces/m3,Medium,40.546,10.0493,16255.0,0.16
3052,Atlantic Ocean,0.473298,pieces/m3,Medium,34.4425,-9.997,16256.0,0.0
3053,Atlantic Ocean,0.511379,pieces/m3,Medium,34.6028,-9.525,16256.0,0.0
3054,Atlantic Ocean,0.214815,pieces/m3,Medium,34.6393,-9.0965,16256.0,0.0
3055,Atlantic Ocean,0.470255,pieces/m3,Medium,40.2678,9.6363,16257.0,0.16
3056,Atlantic Ocean,32.743942,pieces/m3,Very High,33.074,35.1017,16258.0,0.1
3057,Atlantic Ocean,12.206844,pieces/m3,Very High,32.9833,35.0743,16258.0,0.1
3058,Atlantic Ocean,6.339204,pieces/m3,High,32.9033,35.071,16258.0,0.1
3059,Atlantic Ocean,1.513241,pieces/m3,High,32.8402,34.9518,16258.0,0.1
3060,Atlantic Ocean,0.869503,pieces/m3,Medium,32.8237,35.035,16258.0,0.1
3061,Atlantic Ocean,324.0,pieces/m3,Very High,32.6775,34.9208,16258.0,0.1
3062,Atlantic Ocean,18.994889,pieces/m3,Very High,32.7263,34.939,16258.0,0.1
3063,Atlantic Ocean,19.624097,pieces/m3,Very High,32.584,34.9055,16258.0,0.1
3064,Atlantic Ocean,27.177042,pieces/m3,Very High,32.2797,34.825,16258.0,0.1
3065,Atlantic Ocean,0.054335,pieces/m3,Medium,38.9145,12.5728,16260.0,0.16
3066,Atlantic Ocean,0.106896,pieces/m3,Medium,38.864,12.6117,16260.0,0.16
3067,Atlantic Ocean,0.095424,pieces/m3,Medium,38.7068,13.2211,16261.0,0.16
3068,Atlantic Ocean,5.304985,pieces/m3,High,38.5824,14.2289,16262.0,0.16
3069,Atlantic Ocean,3.664856,pieces/m3,High,38.303,15.6206,16262.0,0.16
3070,Atlantic Ocean,2.762513,pieces/m3,High,38.4763,15.0934,16262.0,0.16
3071,Atlantic Ocean,0.970529,pieces/m3,Medium,38.1171,15.5872,16262.0,0.16
3072,Atlantic Ocean,7.151593,pieces/m3,High,39.0051,17.2516,16263.0,0.16
3073,Atlantic Ocean,0.38436,pieces/m3,Medium,39.9159,18.6212,16264.0,0.16
3074,Atlantic Ocean,0.494305,pieces/m3,Medium,32.8725,-17.3428,16266.0,0.0
3075,Atlantic Ocean,0.602067,pieces/m3,Medium,33.3198,-18.5117,16267.0,0.0
3076,Atlantic Ocean,0.388245,pieces/m3,Medium,33.7367,-19.1817,16267.0,0.0
3077,Atlantic Ocean,0.346855,pieces/m3,Medium,34.4502,-19.9843,16268.0,0.0
3078,Atlantic Ocean,0.333855,pieces/m3,Medium,34.8903,-20.3715,16268.0,0.0
3079,Atlantic Ocean,1.083789,pieces/m3,High,35.447,-22.1727,16269.0,0.0
3080,Atlantic Ocean,0.994082,pieces/m3,Medium,38.1824,20.8171,16270.0,0.16
3081,Atlantic Ocean,3.014027,pieces/m3,High,38.7963,20.4245,16270.0,0.16
3082,Atlantic Ocean,0.739937,pieces/m3,Medium,36.1562,-23.8035,16270.0,0.0
3083,Atlantic Ocean,1.007811,pieces/m3,High,35.9873,-23.3992,16270.0,0.0
3084,Atlantic Ocean,1.018793,pieces/m3,High,36.3677,-24.2078,16270.0,0.0
3085,Atlantic Ocean,2.772124,pieces/m3,High,37.8775,20.922,16271.0,0.16
3086,Atlantic Ocean,0.347222,pieces/m3,Medium,37.1165,-25.2182,16272.0,0.0
3087,Atlantic Ocean,6.627025,pieces/m3,High,37.8461,23.4112,16273.0,0.16
3088,Atlantic Ocean,10.683196,pieces/m3,Very High,37.3424,24.6518,16274.0,0.16
3089,Atlantic Ocean,0.20679,pieces/m3,Medium,37.4212,25.2742,16275.0,0.16
3090,Atlantic Ocean,0.786388,pieces/m3,Medium,37.321,25.6121,16278.0,0.16
3091,Atlantic Ocean,1.06327,pieces/m3,High,36.9416,26.2047,16279.0,0.16
3092,Atlantic Ocean,0.827358,pieces/m3,Medium,36.5377,26.5915,16279.0,0.16
3093,Atlantic Ocean,0.614802,pieces/m3,Medium,36.0671,26.9649,16281.0,0.16
3094,Atlantic Ocean,0.944321,pieces/m3,Medium,35.8531,26.9148,16281.0,0.16
3095,Atlantic Ocean,0.379982,pieces/m3,Medium,35.3542,27.087,16282.0,0.16
3096,Atlantic Ocean,0.171885,pieces/m3,Medium,39.81,-23.3617,16282.0,0.0
3097,Atlantic Ocean,0.333333,pieces/m3,Medium,39.7483,-23.8933,16282.0,0.0
3098,Atlantic Ocean,0.111524,pieces/m3,Medium,34.2444,30.0743,16283.0,0.16
3099,Atlantic Ocean,0.45584,pieces/m3,Medium,39.5933,-18.65,16284.0,0.0
3100,Atlantic Ocean,0.199134,pieces/m3,Medium,39.64,-18.155,16284.0,0.0
3101,Atlantic Ocean,0.279094,pieces/m3,Medium,39.5633,-17.6433,16284.0,0.0
3102,Atlantic Ocean,0.315091,pieces/m3,Medium,39.705,-15.61,16285.0,0.0
3103,Atlantic Ocean,0.461147,pieces/m3,Medium,39.8783,-15.0767,16285.0,0.0
3104,Atlantic Ocean,0.176196,pieces/m3,Medium,39.7383,-16.2033,16285.0,0.0
3105,Atlantic Ocean,0.25,pieces/m3,Medium,39.435,-13.0933,16286.0,0.0
3106,Atlantic Ocean,0.323625,pieces/m3,Medium,39.595,-13.5683,16286.0,0.0
3107,Atlantic Ocean,0.394657,pieces/m3,Medium,39.7533,-13.9283,16286.0,0.0
3108,Atlantic Ocean,0.148689,pieces/m3,Medium,38.965,-10.875,16287.0,0.0
3109,Atlantic Ocean,0.150617,pieces/m3,Medium,39.145,-11.8683,16287.0,0.0
3110,Atlantic Ocean,0.460526,pieces/m3,Medium,38.3617,-9.3483,16291.0,0.0
3111,Atlantic Ocean,0.110558,pieces/m3,Medium,36.8533,-8.4233,16292.0,0.0
3112,Atlantic Ocean,0.197133,pieces/m3,Medium,37.2517,-8.9717,16292.0,0.0
3113,Atlantic Ocean,0.251603,pieces/m3,Medium,33.6858,34.7054,16293.0,0.16
3114,Atlantic Ocean,0.199101,pieces/m3,Medium,36.5933,-6.7883,16293.0,0.0
3115,Atlantic Ocean,0.125369,pieces/m3,Medium,36.5897,-6.5741,16293.0,0.0
3116,Atlantic Ocean,0.028537,pieces/m3,Medium,35.0936,34.3911,16294.0,0.16
3117,Atlantic Ocean,0.211451,pieces/m3,Medium,34.2885,34.4805,16294.0,0.16
3118,Atlantic Ocean,0.582702,pieces/m3,Medium,34.372,34.2181,16295.0,0.16
3119,Atlantic Ocean,0.164489,pieces/m3,Medium,33.9079,33.4371,16295.0,0.16
3120,Atlantic Ocean,0.087735,pieces/m3,Medium,34.3562,33.3521,16296.0,0.16
3121,Atlantic Ocean,0.036978,pieces/m3,Medium,33.7346,32.7224,16296.0,0.16
3122,Atlantic Ocean,1.563969,pieces/m3,High,36.2733,-6.2417,16296.0,0.0
3123,Atlantic Ocean,0.645262,pieces/m3,Medium,34.7179,33.678,16297.0,0.16
3124,Atlantic Ocean,2.39432,pieces/m3,High,32.1717,34.7912,16299.0,0.1
3125,Atlantic Ocean,0.812937,pieces/m3,Medium,32.0592,34.7483,16299.0,0.1
3126,Atlantic Ocean,2.132038,pieces/m3,High,31.7495,34.5525,16299.0,0.1
3127,Atlantic Ocean,3.080448,pieces/m3,High,31.8705,34.6625,16299.0,0.1
3128,Atlantic Ocean,2.26378,pieces/m3,High,31.7467,34.593,16299.0,0.1
3129,Atlantic Ocean,0.318841,pieces/m3,Medium,36.085,-5.1933,16299.0,0.0
3130,Atlantic Ocean,0.124855,pieces/m3,Medium,34.7917,31.5748,16300.0,0.16
3131,Atlantic Ocean,0.208805,pieces/m3,Medium,35.1845,30.4539,16300.0,0.16
3132,Atlantic Ocean,0.090741,pieces/m3,Medium,36.42,-4.3433,16300.0,0.0
3133,Atlantic Ocean,0.308642,pieces/m3,Medium,36.41,-3.8783,16300.0,0.0
3134,Atlantic Ocean,1.058379,pieces/m3,High,35.2319,29.4278,16301.0,0.16
3135,Atlantic Ocean,0.111338,pieces/m3,Medium,36.55,-1.3767,16301.0,0.0
3136,Atlantic Ocean,0.110063,pieces/m3,Medium,36.5367,-1.0267,16301.0,0.0
3137,Atlantic Ocean,0.263478,pieces/m3,Medium,34.8602,26.0123,16302.0,0.16
3138,Atlantic Ocean,0.282078,pieces/m3,Medium,37.5583,0.695,16302.0,0.0
3139,Atlantic Ocean,0.800166,pieces/m3,Medium,37.1867,0.3048,16302.0,0.0
3140,Atlantic Ocean,0.279617,pieces/m3,Medium,36.97,0.0167,16302.0,0.0
3141,Atlantic Ocean,0.203404,pieces/m3,Medium,34.7206,24.2273,16303.0,0.16
3142,Atlantic Ocean,0.430959,pieces/m3,Medium,38.3883,1.3683,16303.0,0.0
3143,Atlantic Ocean,0.018085,pieces/m3,Medium,34.5793,22.0629,16304.0,0.16
3144,Atlantic Ocean,0.097535,pieces/m3,Medium,34.4822,22.6018,16304.0,0.16
3145,Atlantic Ocean,0.216012,pieces/m3,Medium,34.844,21.4365,16305.0,0.16
3146,Atlantic Ocean,2.075921,pieces/m3,High,35.1514,20.7348,16305.0,0.16
3147,Atlantic Ocean,1.400998,pieces/m3,High,35.2415,19.8529,16306.0,0.16
3148,Atlantic Ocean,1.643207,pieces/m3,High,35.2688,19.026,16306.0,0.16
3149,Atlantic Ocean,1.968305,pieces/m3,High,35.4864,17.2153,16307.0,0.16
3150,Atlantic Ocean,1.449001,pieces/m3,High,35.4776,17.7784,16307.0,0.16
3151,Atlantic Ocean,0.466447,pieces/m3,Medium,40.6667,2.5383,16307.0,0.0
3152,Atlantic Ocean,2.670203,pieces/m3,High,40.9883,2.8317,16307.0,0.0
3153,Atlantic Ocean,0.475341,pieces/m3,Medium,35.7511,15.8737,16308.0,0.16
3154,Atlantic Ocean,0.591474,pieces/m3,Medium,35.7544,15.6989,16308.0,0.16
3155,Atlantic Ocean,1.218947,pieces/m3,High,35.7053,14.8884,16309.0,0.16
3156,Atlantic Ocean,0.53523,pieces/m3,Medium,42.635,3.4483,16309.0,0.0
3157,Atlantic Ocean,0.458419,pieces/m3,Medium,36.1462,14.1726,16311.0,0.16
3158,Atlantic Ocean,2.34786,pieces/m3,High,36.5349,13.1282,16311.0,0.16
3159,Atlantic Ocean,0.649689,pieces/m3,Medium,37.033,11.8219,16312.0,0.16
3160,Atlantic Ocean,3.619534,pieces/m3,High,36.8408,12.078,16312.0,0.16
3161,Atlantic Ocean,0.002,pieces/m3,Low,44.6874,-1.2322,16315.0,0.45
3162,Atlantic Ocean,0.002,pieces/m3,Low,44.6959,-1.2626,16316.0,0.45
